index,State,notesList,notesPath,item,latitude,longitude,PostalCode.y,X,path,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME.x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,PostalCode.x,GEO_ID,Tract,County,povCond,S1701_C03_001E,S1701_C01_001E,propWhite,propBlack,propNative,propAsian,propPacIslander,propOther,propMulti,propHispanic,propWhiteNotHispanic,FIPS,GISJOIN,YEAR,GEOCODE,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,COUSUBCC,SUBMCDA,CONCITA,PLACEA,PLACECC,TRACTA,BLKGRPA,BLOCKA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSA,ANRCA,CBSAA,MEMI,CSAA,METDIVA,NECTAA,NMEMI,CNECTAA,NECTADIVA,CBSAPCI,NECTAPCI,CDA,SLDU18A,SLDL18A,VTDA,VTDI,SDELMA,SDSECA,SDUNIA,AREALAND,AREAWATR,BASENAME,NAME.y,Metropolitan.Division.Code,CSA.Code,CBSA.Title,Metropolitan.Micropolitan.Statistical.Area,Metropolitan.Division.Title,CSA.Title,County.County.Equivalent,State.Name,Central.Outlying.County,CBSA_Met,include,closest,closest_dist,dist_flag,duplicated_loc,personPresent,noBuildings,noSVImage,SVIssue,identifiableLoc,culturalMarker,culturalMarkerType,culturalMarkerText
1076,Louisiana,LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,IMG_0_1076.jpg,30.44632455,-91.21339835,LA,422,/Users/npcamp/Downloads/ACSTractPovertyRates/LA/export/StreetView_Images_03.08.2022195855/dbf_info.csv,22,121,20100,22121020100,201,Census Tract 201,G5020,S,4086096,1273258,30.4519808,-91.2065215,LA,1400000US22121020100,201,West Baton Rouge Parish,lowPov,11.8,3847,0.4437223811,0.5300233949,0,0,0,0.008578112815,0.01767611126,0.02963348063,0.4403431245,22,G2201210020100,2020,22121020100,3,7,Louisiana,22,West Baton Rouge Parish,121,NA,NA,NA,NA,NA,NA,20100,NA,NA,NA,NA,NA,NA,NA,NA,12940,1,999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4086096,1273258,201,Census Tract 201,NA,NA,"Baton Rouge, LA",Metropolitan Statistical Area,,,West Baton Rouge Parish,Louisiana,Central,"Baton Rouge, LA",1,IMG_3_1076.jpg,182.5479504,FALSE,NA,,,,,,,,
1076,Louisiana,LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,IMG_1_1076.jpg,30.45249454,-91.21173527,LA,422,/Users/npcamp/Downloads/ACSTractPovertyRates/LA/export/StreetView_Images_03.08.2022195855/dbf_info.csv,22,121,20100,22121020100,201,Census Tract 201,G5020,S,4086096,1273258,30.4519808,-91.2065215,LA,1400000US22121020100,201,West Baton Rouge Parish,lowPov,11.8,3847,0.4437223811,0.5300233949,0,0,0,0.008578112815,0.01767611126,0.02963348063,0.4403431245,22,G2201210020100,2020,22121020100,3,7,Louisiana,22,West Baton Rouge Parish,121,NA,NA,NA,NA,NA,NA,20100,NA,NA,NA,NA,NA,NA,NA,NA,12940,1,999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4086096,1273258,201,Census Tract 201,NA,NA,"Baton Rouge, LA",Metropolitan Statistical Area,,,West Baton Rouge Parish,Louisiana,Central,"Baton Rouge, LA",1,IMG_7_1076.jpg,171.7938534,FALSE,NA,,,,,,,,
1076,Louisiana,LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,IMG_2_1076.jpg,30.45514557,-91.20932669,LA,422,/Users/npcamp/Downloads/ACSTractPovertyRates/LA/export/StreetView_Images_03.08.2022195855/dbf_info.csv,22,121,20100,22121020100,201,Census Tract 201,G5020,S,4086096,1273258,30.4519808,-91.2065215,LA,1400000US22121020100,201,West Baton Rouge Parish,lowPov,11.8,3847,0.4437223811,0.5300233949,0,0,0,0.008578112815,0.01767611126,0.02963348063,0.4403431245,22,G2201210020100,2020,22121020100,3,7,Louisiana,22,West Baton Rouge Parish,121,NA,NA,NA,NA,NA,NA,20100,NA,NA,NA,NA,NA,NA,NA,NA,12940,1,999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4086096,1273258,201,Census Tract 201,NA,NA,"Baton Rouge, LA",Metropolitan Statistical Area,,,West Baton Rouge Parish,Louisiana,Central,"Baton Rouge, LA",1,IMG_7_1076.jpg,238.6216339,FALSE,NA,,,,,,,,
1076,Louisiana,LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,IMG_3_1076.jpg,30.44569932,-91.21515653,LA,422,/Users/npcamp/Downloads/ACSTractPovertyRates/LA/export/StreetView_Images_03.08.2022195855/dbf_info.csv,22,121,20100,22121020100,201,Census Tract 201,G5020,S,4086096,1273258,30.4519808,-91.2065215,LA,1400000US22121020100,201,West Baton Rouge Parish,lowPov,11.8,3847,0.4437223811,0.5300233949,0,0,0,0.008578112815,0.01767611126,0.02963348063,0.4403431245,22,G2201210020100,2020,22121020100,3,7,Louisiana,22,West Baton Rouge Parish,121,NA,NA,NA,NA,NA,NA,20100,NA,NA,NA,NA,NA,NA,NA,NA,12940,1,999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4086096,1273258,201,Census Tract 201,NA,NA,"Baton Rouge, LA",Metropolitan Statistical Area,,,West Baton Rouge Parish,Louisiana,Central,"Baton Rouge, LA",1,IMG_11_1076.jpg,127.5771804,FALSE,NA,,,,,,,,
1076,Louisiana,LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,IMG_4_1076.jpg,30.45866459,-91.20772136,LA,422,/Users/npcamp/Downloads/ACSTractPovertyRates/LA/export/StreetView_Images_03.08.2022195855/dbf_info.csv,22,121,20100,22121020100,201,Census Tract 201,G5020,S,4086096,1273258,30.4519808,-91.2065215,LA,1400000US22121020100,201,West Baton Rouge Parish,lowPov,11.8,3847,0.4437223811,0.5300233949,0,0,0,0.008578112815,0.01767611126,0.02963348063,0.4403431245,22,G2201210020100,2020,22121020100,3,7,Louisiana,22,West Baton Rouge Parish,121,NA,NA,NA,NA,NA,NA,20100,NA,NA,NA,NA,NA,NA,NA,NA,12940,1,999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4086096,1273258,201,Census Tract 201,NA,NA,"Baton Rouge, LA",Metropolitan Statistical Area,,,West Baton Rouge Parish,Louisiana,Central,"Baton Rouge, LA",1,IMG_14_1076.jpg,67.9543606,FALSE,NA,,,,,,,,
1076,Louisiana,LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,IMG_5_1076.jpg,30.45124236,-91.22223381,LA,422,/Users/npcamp/Downloads/ACSTractPovertyRates/LA/export/StreetView_Images_03.08.2022195855/dbf_info.csv,22,121,20100,22121020100,201,Census Tract 201,G5020,S,4086096,1273258,30.4519808,-91.2065215,LA,1400000US22121020100,201,West Baton Rouge Parish,lowPov,11.8,3847,0.4437223811,0.5300233949,0,0,0,0.008578112815,0.01767611126,0.02963348063,0.4403431245,22,G2201210020100,2020,22121020100,3,7,Louisiana,22,West Baton Rouge Parish,121,NA,NA,NA,NA,NA,NA,20100,NA,NA,NA,NA,NA,NA,NA,NA,12940,1,999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4086096,1273258,201,Census Tract 201,NA,NA,"Baton Rouge, LA",Metropolitan Statistical Area,,,West Baton Rouge Parish,Louisiana,Central,"Baton Rouge, LA",1,IMG_9_1076.jpg,566.8073184,FALSE,NA,,,,,,,,
1076,Louisiana,LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,IMG_6_1076.jpg,30.46282008,-91.21687295,LA,422,/Users/npcamp/Downloads/ACSTractPovertyRates/LA/export/StreetView_Images_03.08.2022195855/dbf_info.csv,22,121,20100,22121020100,201,Census Tract 201,G5020,S,4086096,1273258,30.4519808,-91.2065215,LA,1400000US22121020100,201,West Baton Rouge Parish,lowPov,11.8,3847,0.4437223811,0.5300233949,0,0,0,0.008578112815,0.01767611126,0.02963348063,0.4403431245,22,G2201210020100,2020,22121020100,3,7,Louisiana,22,West Baton Rouge Parish,121,NA,NA,NA,NA,NA,NA,20100,NA,NA,NA,NA,NA,NA,NA,NA,12940,1,999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4086096,1273258,201,Census Tract 201,NA,NA,"Baton Rouge, LA",Metropolitan Statistical Area,,,West Baton Rouge Parish,Louisiana,Central,"Baton Rouge, LA",1,IMG_12_1076.jpg,718.6593662,FALSE,NA,,,,,,,,
1076,Louisiana,LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,IMG_7_1076.jpg,30.45402396,-91.21144723,LA,422,/Users/npcamp/Downloads/ACSTractPovertyRates/LA/export/StreetView_Images_03.08.2022195855/dbf_info.csv,22,121,20100,22121020100,201,Census Tract 201,G5020,S,4086096,1273258,30.4519808,-91.2065215,LA,1400000US22121020100,201,West Baton Rouge Parish,lowPov,11.8,3847,0.4437223811,0.5300233949,0,0,0,0.008578112815,0.01767611126,0.02963348063,0.4403431245,22,G2201210020100,2020,22121020100,3,7,Louisiana,22,West Baton Rouge Parish,121,NA,NA,NA,NA,NA,NA,20100,NA,NA,NA,NA,NA,NA,NA,NA,12940,1,999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4086096,1273258,201,Census Tract 201,NA,NA,"Baton Rouge, LA",Metropolitan Statistical Area,,,West Baton Rouge Parish,Louisiana,Central,"Baton Rouge, LA",1,IMG_1_1076.jpg,171.7938534,FALSE,NA,,,,,,,,
1076,Louisiana,LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,IMG_8_1076.jpg,30.45008131,-91.21234432,LA,422,/Users/npcamp/Downloads/ACSTractPovertyRates/LA/export/StreetView_Images_03.08.2022195855/dbf_info.csv,22,121,20100,22121020100,201,Census Tract 201,G5020,S,4086096,1273258,30.4519808,-91.2065215,LA,1400000US22121020100,201,West Baton Rouge Parish,lowPov,11.8,3847,0.4437223811,0.5300233949,0,0,0,0.008578112815,0.01767611126,0.02963348063,0.4403431245,22,G2201210020100,2020,22121020100,3,7,Louisiana,22,West Baton Rouge Parish,121,NA,NA,NA,NA,NA,NA,20100,NA,NA,NA,NA,NA,NA,NA,NA,12940,1,999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4086096,1273258,201,Census Tract 201,NA,NA,"Baton Rouge, LA",Metropolitan Statistical Area,,,West Baton Rouge Parish,Louisiana,Central,"Baton Rouge, LA",1,IMG_1_1076.jpg,273.8512197,FALSE,NA,,,,,,,,
1076,Louisiana,LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/LA/export/StreetView_Images_09.21.2022192147/1076/log_file.txt,IMG_9_1076.jpg,30.44633364,-91.22058313,LA,422,/Users/npcamp/Downloads/ACSTractPovertyRates/LA/export/StreetView_Images_03.08.2022195855/dbf_info.csv,22,121,20100,22121020100,201,Census Tract 201,G5020,S,4086096,1273258,30.4519808,-91.2065215,LA,1400000US22121020100,201,West Baton Rouge Parish,lowPov,11.8,3847,0.4437223811,0.5300233949,0,0,0,0.008578112815,0.01767611126,0.02963348063,0.4403431245,22,G2201210020100,2020,22121020100,3,7,Louisiana,22,West Baton Rouge Parish,121,NA,NA,NA,NA,NA,NA,20100,NA,NA,NA,NA,NA,NA,NA,NA,12940,1,999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4086096,1273258,201,Census Tract 201,NA,NA,"Baton Rouge, LA",Metropolitan Statistical Area,,,West Baton Rouge Parish,Louisiana,Central,"Baton Rouge, LA",1,IMG_11_1076.jpg,402.9234317,FALSE,NA,,,,,,,,
