index,State,notesList,notesPath,item,latitude,longitude,PostalCode.y,X,path,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME.x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,PostalCode.x,GEO_ID,Tract,County,povCond,S1701_C03_001E,S1701_C01_001E,propWhite,propBlack,propNative,propAsian,propPacIslander,propOther,propMulti,propHispanic,propWhiteNotHispanic,FIPS,GISJOIN,YEAR,GEOCODE,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,COUSUBCC,SUBMCDA,CONCITA,PLACEA,PLACECC,TRACTA,BLKGRPA,BLOCKA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSA,ANRCA,CBSAA,MEMI,CSAA,METDIVA,NECTAA,NMEMI,CNECTAA,NECTADIVA,CBSAPCI,NECTAPCI,CDA,SLDU18A,SLDL18A,VTDA,VTDI,SDELMA,SDSECA,SDUNIA,AREALAND,AREAWATR,BASENAME,NAME.y,Metropolitan.Division.Code,CSA.Code,CBSA.Title,Metropolitan.Micropolitan.Statistical.Area,Metropolitan.Division.Title,CSA.Title,County.County.Equivalent,State.Name,Central.Outlying.County,CBSA_Met,include,closest,closest_dist,dist_flag,duplicated_loc,personPresent,noBuildings,noSVImage,SVIssue,identifiableLoc,culturalMarker,culturalMarkerType,culturalMarkerText
1659,California,CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,IMG_0_1659.jpg,36.81653739848582,-119.76704248088957,CA,96,/Users/npcamp/Downloads/ACSTractPovertyRates/CA/export/StreetView_Images_03.08.2022200110/dbf_info.csv,6,19,5409,6019005409,54.09,Census Tract 54.09,G5020,S,1302006,0,36.8194482,-119.7632087,CA,1400000US06019005409,54.09, Fresno County,highPov,31.4,2947,0.565659993213437,0.0858500169664065,0.0536138445877163,0.102137767220903,0,0.148965049202579,0.0437733288089583,0.431286053613845,0.33220223956566,6,G0600190005409,2020,6019005409,4,9,California,6,Fresno County,19,NA,NA,NA,NA,NA,NA,5409,NA,NA,NA,NA,NA,NA,NA,NA,23420,1,260,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302006,0,54.09,Census Tract 54.09,NA,260,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Madera-Hanford, CA",Fresno County,California,Central,"Fresno, CA",1,IMG_7_1659.jpg,88.8809637519517,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,California,CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,IMG_1_1659.jpg,36.818191901277366,-119.76390444480644,CA,96,/Users/npcamp/Downloads/ACSTractPovertyRates/CA/export/StreetView_Images_03.08.2022200110/dbf_info.csv,6,19,5409,6019005409,54.09,Census Tract 54.09,G5020,S,1302006,0,36.8194482,-119.7632087,CA,1400000US06019005409,54.09, Fresno County,highPov,31.4,2947,0.565659993213437,0.0858500169664065,0.0536138445877163,0.102137767220903,0,0.148965049202579,0.0437733288089583,0.431286053613845,0.33220223956566,6,G0600190005409,2020,6019005409,4,9,California,6,Fresno County,19,NA,NA,NA,NA,NA,NA,5409,NA,NA,NA,NA,NA,NA,NA,NA,23420,1,260,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302006,0,54.09,Census Tract 54.09,NA,260,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Madera-Hanford, CA",Fresno County,California,Central,"Fresno, CA",1,IMG_3_1659.jpg,193.51299993190858,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,California,CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,IMG_2_1659.jpg,36.82097938995031,-119.76415123043638,CA,96,/Users/npcamp/Downloads/ACSTractPovertyRates/CA/export/StreetView_Images_03.08.2022200110/dbf_info.csv,6,19,5409,6019005409,54.09,Census Tract 54.09,G5020,S,1302006,0,36.8194482,-119.7632087,CA,1400000US06019005409,54.09, Fresno County,highPov,31.4,2947,0.565659993213437,0.0858500169664065,0.0536138445877163,0.102137767220903,0,0.148965049202579,0.0437733288089583,0.431286053613845,0.33220223956566,6,G0600190005409,2020,6019005409,4,9,California,6,Fresno County,19,NA,NA,NA,NA,NA,NA,5409,NA,NA,NA,NA,NA,NA,NA,NA,23420,1,260,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302006,0,54.09,Census Tract 54.09,NA,260,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Madera-Hanford, CA",Fresno County,California,Central,"Fresno, CA",1,IMG_13_1659.jpg,255.25457693808036,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,California,CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,IMG_3_1659.jpg,36.81671233998619,-119.7627566553517,CA,96,/Users/npcamp/Downloads/ACSTractPovertyRates/CA/export/StreetView_Images_03.08.2022200110/dbf_info.csv,6,19,5409,6019005409,54.09,Census Tract 54.09,G5020,S,1302006,0,36.8194482,-119.7632087,CA,1400000US06019005409,54.09, Fresno County,highPov,31.4,2947,0.565659993213437,0.0858500169664065,0.0536138445877163,0.102137767220903,0,0.148965049202579,0.0437733288089583,0.431286053613845,0.33220223956566,6,G0600190005409,2020,6019005409,4,9,California,6,Fresno County,19,NA,NA,NA,NA,NA,NA,5409,NA,NA,NA,NA,NA,NA,NA,NA,23420,1,260,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302006,0,54.09,Census Tract 54.09,NA,260,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Madera-Hanford, CA",Fresno County,California,Central,"Fresno, CA",1,IMG_9_1659.jpg,187.88558091722334,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,California,CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,IMG_4_1659.jpg,36.81862389870722,-119.75794583473498,CA,96,/Users/npcamp/Downloads/ACSTractPovertyRates/CA/export/StreetView_Images_03.08.2022200110/dbf_info.csv,6,19,5409,6019005409,54.09,Census Tract 54.09,G5020,S,1302006,0,36.8194482,-119.7632087,CA,1400000US06019005409,54.09, Fresno County,highPov,31.4,2947,0.565659993213437,0.0858500169664065,0.0536138445877163,0.102137767220903,0,0.148965049202579,0.0437733288089583,0.431286053613845,0.33220223956566,6,G0600190005409,2020,6019005409,4,9,California,6,Fresno County,19,NA,NA,NA,NA,NA,NA,5409,NA,NA,NA,NA,NA,NA,NA,NA,23420,1,260,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302006,0,54.09,Census Tract 54.09,NA,260,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Madera-Hanford, CA",Fresno County,California,Central,"Fresno, CA",1,IMG_5_1659.jpg,28.345402992506795,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,California,CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,IMG_5_1659.jpg,36.81862876709465,-119.75762819952656,CA,96,/Users/npcamp/Downloads/ACSTractPovertyRates/CA/export/StreetView_Images_03.08.2022200110/dbf_info.csv,6,19,5409,6019005409,54.09,Census Tract 54.09,G5020,S,1302006,0,36.8194482,-119.7632087,CA,1400000US06019005409,54.09, Fresno County,highPov,31.4,2947,0.565659993213437,0.0858500169664065,0.0536138445877163,0.102137767220903,0,0.148965049202579,0.0437733288089583,0.431286053613845,0.33220223956566,6,G0600190005409,2020,6019005409,4,9,California,6,Fresno County,19,NA,NA,NA,NA,NA,NA,5409,NA,NA,NA,NA,NA,NA,NA,NA,23420,1,260,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302006,0,54.09,Census Tract 54.09,NA,260,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Madera-Hanford, CA",Fresno County,California,Central,"Fresno, CA",1,IMG_4_1659.jpg,28.345402992506795,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,California,CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,IMG_6_1659.jpg,36.820079035763676,-119.75521189148243,CA,96,/Users/npcamp/Downloads/ACSTractPovertyRates/CA/export/StreetView_Images_03.08.2022200110/dbf_info.csv,6,19,5409,6019005409,54.09,Census Tract 54.09,G5020,S,1302006,0,36.8194482,-119.7632087,CA,1400000US06019005409,54.09, Fresno County,highPov,31.4,2947,0.565659993213437,0.0858500169664065,0.0536138445877163,0.102137767220903,0,0.148965049202579,0.0437733288089583,0.431286053613845,0.33220223956566,6,G0600190005409,2020,6019005409,4,9,California,6,Fresno County,19,NA,NA,NA,NA,NA,NA,5409,NA,NA,NA,NA,NA,NA,NA,NA,23420,1,260,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302006,0,54.09,Census Tract 54.09,NA,260,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Madera-Hanford, CA",Fresno County,California,Central,"Fresno, CA",1,IMG_5_1659.jpg,269.0360461231331,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,California,CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,IMG_7_1659.jpg,36.816384245309656,-119.76802024115555,CA,96,/Users/npcamp/Downloads/ACSTractPovertyRates/CA/export/StreetView_Images_03.08.2022200110/dbf_info.csv,6,19,5409,6019005409,54.09,Census Tract 54.09,G5020,S,1302006,0,36.8194482,-119.7632087,CA,1400000US06019005409,54.09, Fresno County,highPov,31.4,2947,0.565659993213437,0.0858500169664065,0.0536138445877163,0.102137767220903,0,0.148965049202579,0.0437733288089583,0.431286053613845,0.33220223956566,6,G0600190005409,2020,6019005409,4,9,California,6,Fresno County,19,NA,NA,NA,NA,NA,NA,5409,NA,NA,NA,NA,NA,NA,NA,NA,23420,1,260,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302006,0,54.09,Census Tract 54.09,NA,260,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Madera-Hanford, CA",Fresno County,California,Central,"Fresno, CA",1,IMG_8_1659.jpg,79.79120247056107,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,California,CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,IMG_8_1659.jpg,36.81618056391376,-119.76887787503328,CA,96,/Users/npcamp/Downloads/ACSTractPovertyRates/CA/export/StreetView_Images_03.08.2022200110/dbf_info.csv,6,19,5409,6019005409,54.09,Census Tract 54.09,G5020,S,1302006,0,36.8194482,-119.7632087,CA,1400000US06019005409,54.09, Fresno County,highPov,31.4,2947,0.565659993213437,0.0858500169664065,0.0536138445877163,0.102137767220903,0,0.148965049202579,0.0437733288089583,0.431286053613845,0.33220223956566,6,G0600190005409,2020,6019005409,4,9,California,6,Fresno County,19,NA,NA,NA,NA,NA,NA,5409,NA,NA,NA,NA,NA,NA,NA,NA,23420,1,260,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302006,0,54.09,Census Tract 54.09,NA,260,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Madera-Hanford, CA",Fresno County,California,Central,"Fresno, CA",1,IMG_7_1659.jpg,79.79120247056107,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,California,CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,/Volumes/GoogleDrive/Shared drives/MiSL_Docs/[Research] Space Sampling/MSA_Sampling/9.21Sampling/CA/export/StreetView_Images_09.21.2022194139/1659/log_file.txt,IMG_9_1659.jpg,36.81703737839293,-119.76069006823668,CA,96,/Users/npcamp/Downloads/ACSTractPovertyRates/CA/export/StreetView_Images_03.08.2022200110/dbf_info.csv,6,19,5409,6019005409,54.09,Census Tract 54.09,G5020,S,1302006,0,36.8194482,-119.7632087,CA,1400000US06019005409,54.09, Fresno County,highPov,31.4,2947,0.565659993213437,0.0858500169664065,0.0536138445877163,0.102137767220903,0,0.148965049202579,0.0437733288089583,0.431286053613845,0.33220223956566,6,G0600190005409,2020,6019005409,4,9,California,6,Fresno County,19,NA,NA,NA,NA,NA,NA,5409,NA,NA,NA,NA,NA,NA,NA,NA,23420,1,260,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302006,0,54.09,Census Tract 54.09,NA,260,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Madera-Hanford, CA",Fresno County,California,Central,"Fresno, CA",1,IMG_3_1659.jpg,187.88558091722334,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
